ds,yhat,district
2022-11-20,6.422597016481338,중랑구
2022-11-21,6.560295343734227,중랑구
2022-11-22,6.532370943686427,중랑구
2022-11-23,6.439382021217772,중랑구
2022-11-24,6.484880949488792,중랑구
2022-11-25,6.500203263051807,중랑구
2022-11-26,6.649199686195409,중랑구
2022-11-27,6.463945694008993,중랑구
2022-11-28,6.47261820926949,중랑구
2022-11-29,6.59306755488937,중랑구
2022-11-30,6.603047706869365,중랑구
2022-12-01,6.49827741988405,중랑구
2022-12-02,6.460976274318724,중랑구
2022-12-03,6.598674601571613,중랑구
2022-12-04,6.570750201523813,중랑구
2022-12-05,6.477761279055158,중랑구
2022-12-06,6.523260207326178,중랑구
2022-12-07,6.538582520889193,중랑구
2022-12-08,6.687578944032795,중랑구
2022-12-09,6.502324951846379,중랑구
2022-12-10,6.510997467106876,중랑구
2022-12-11,6.631446812726756,중랑구
2022-12-12,6.641426964706751,중랑구
2022-12-13,6.536656677721436,중랑구
2022-12-14,6.49935553215611,중랑구
2022-12-15,6.637053859408999,중랑구
2022-12-16,6.609129459361199,중랑구
2022-12-17,6.516140536892544,중랑구
2022-12-18,6.561639465163564,중랑구
2022-12-19,6.576961778726579,중랑구
2022-12-20,6.725958201870181,중랑구
2022-12-21,6.540704209683765,중랑구
2022-12-22,6.5493767249442625,중랑구
2022-12-23,6.669826070564142,중랑구
2022-12-24,6.679806222544137,중랑구
2022-12-25,6.575035935558822,중랑구
2022-12-26,6.537734789993496,중랑구
2022-12-27,6.675433117246385,중랑구
2022-12-28,6.647508717198585,중랑구
2022-12-29,6.55451979472993,중랑구
2022-12-30,6.60001872300095,중랑구
2022-12-31,6.615341036563965,중랑구
